userId,movieId,rating,timestamp
41506,156,5,2015-04-14 07:00:00+00:00
5621,4,2,2015-04-14 07:00:00+00:00
4322,9,5,2015-04-14 07:00:00+00:00
18147,9,4,2015-04-14 07:00:00+00:00
6503,28,2,2015-04-14 07:00:00+00:00
9869,116,4,2015-04-14 07:00:00+00:00
16747,60,5,2015-04-14 07:00:00+00:00
15024,60,1,2015-04-14 07:00:00+00:00
19177,75,3,2015-04-14 07:00:00+00:00
30414,83,4,2015-04-14 07:00:00+00:00
35295,156,5,2015-04-14 07:00:00+00:00
22311,176,5,2015-04-14 07:00:00+00:00
29730,96,5,2015-04-14 07:00:00+00:00
29401,120,5,2015-04-14 07:00:00+00:00
30357,26,2,2015-04-14 07:00:00+00:00
3444,118,4,2015-04-14 07:00:00+00:00
3308,122,4,2015-04-14 07:00:00+00:00
5894,85,4,2015-04-14 07:00:00+00:00
5353,118,5,2015-04-14 07:00:00+00:00
4318,15,5,2015-04-14 07:00:00+00:00
36372,51,5,2015-04-14 07:00:00+00:00
41404,15,5,2015-04-14 07:00:00+00:00
25768,5,5,2015-04-14 07:00:00+00:00
3719,104,5,2015-04-15 07:00:00+00:00
4657,145,5,2015-04-15 07:00:00+00:00
13946,94,5,2015-04-15 07:00:00+00:00
21339,15,4,2015-04-15 07:00:00+00:00
35679,128,3,2015-04-15 07:00:00+00:00
8399,40,3,2015-04-15 07:00:00+00:00
26356,146,5,2015-04-15 07:00:00+00:00
26356,40,3,2015-04-15 07:00:00+00:00
928,67,5,2015-04-15 07:00:00+00:00
3355,53,5,2015-04-15 07:00:00+00:00
10446,83,2,2015-04-15 07:00:00+00:00
33457,176,5,2015-04-15 07:00:00+00:00
8135,94,5,2015-04-15 07:00:00+00:00
34848,131,5,2015-04-15 07:00:00+00:00
13404,49,5,2015-04-15 07:00:00+00:00
18697,17,4,2015-04-15 07:00:00+00:00
30122,125,5,2015-04-15 07:00:00+00:00
41982,5,3,2015-04-15 07:00:00+00:00
4109,39,5,2015-04-15 07:00:00+00:00
4043,32,3,2015-04-15 07:00:00+00:00
38592,152,5,2015-04-15 07:00:00+00:00
21532,32,4,2015-04-15 07:00:00+00:00
9584,94,5,2015-04-15 07:00:00+00:00
29889,120,5,2015-04-15 07:00:00+00:00
7187,84,4,2015-04-15 07:00:00+00:00
34848,128,3,2015-04-15 07:00:00+00:00
12572,51,3,2015-04-15 07:00:00+00:00
39137,145,5,2015-04-15 07:00:00+00:00
1274,131,4,2015-04-15 07:00:00+00:00
33320,89,2,2015-04-15 07:00:00+00:00
22300,120,5,2015-04-15 07:00:00+00:00
3719,95,5,2015-04-15 07:00:00+00:00
39368,120,4,2015-04-15 07:00:00+00:00
10446,54,5,2015-04-15 07:00:00+00:00
9026,56,2,2015-04-15 07:00:00+00:00
18552,56,4,2015-04-15 07:00:00+00:00
3960,96,4,2015-04-15 07:00:00+00:00
26663,113,5,2015-04-15 07:00:00+00:00
40580,3,4,2015-04-15 07:00:00+00:00
1963,126,5,2015-04-15 07:00:00+00:00
9003,104,5,2015-04-15 07:00:00+00:00
17732,39,5,2015-04-15 07:00:00+00:00
657,151,4,2015-04-15 07:00:00+00:00
20226,166,5,2015-04-15 07:00:00+00:00
40904,31,5,2015-04-15 07:00:00+00:00
1963,159,5,2015-04-15 07:00:00+00:00
40580,20,5,2015-04-15 07:00:00+00:00
42946,114,4,2015-04-15 07:00:00+00:00
20387,159,5,2015-04-15 07:00:00+00:00
26749,35,5,2015-04-15 07:00:00+00:00
35190,151,4,2015-04-15 07:00:00+00:00
29889,110,4,2015-04-15 07:00:00+00:00
40481,130,5,2015-04-15 07:00:00+00:00
34944,142,4,2015-04-15 07:00:00+00:00
4200,118,5,2015-04-15 07:00:00+00:00
29086,155,2,2015-04-15 07:00:00+00:00
20387,9,5,2015-04-15 07:00:00+00:00
21339,79,5,2015-04-15 07:00:00+00:00
34848,4,5,2015-04-15 07:00:00+00:00
18784,4,3,2015-04-15 07:00:00+00:00
4095,79,5,2015-04-15 07:00:00+00:00
35190,53,5,2015-04-15 07:00:00+00:00
21712,101,5,2015-04-16 07:00:00+00:00
21712,138,5,2015-04-16 07:00:00+00:00
1013,37,5,2015-04-16 07:00:00+00:00
44755,35,5,2015-04-16 07:00:00+00:00
41079,123,3,2015-04-16 07:00:00+00:00
38313,31,5,2015-04-16 07:00:00+00:00
16969,123,5,2015-04-16 07:00:00+00:00
20421,53,5,2015-04-16 07:00:00+00:00
33858,10,5,2015-04-16 07:00:00+00:00
40993,150,2,2015-04-16 07:00:00+00:00
29528,31,4,2015-04-16 07:00:00+00:00
657,18,3,2015-04-16 07:00:00+00:00
1176,148,5,2015-04-16 07:00:00+00:00
5729,94,4,2015-04-16 07:00:00+00:00
22215,10,5,2015-04-16 07:00:00+00:00
21688,150,3,2015-04-16 07:00:00+00:00
11937,123,3,2015-04-16 07:00:00+00:00
31603,55,3,2015-04-16 07:00:00+00:00
9321,4,5,2015-04-16 07:00:00+00:00
13121,5,2,2015-04-16 07:00:00+00:00
33858,5,5,2015-04-16 07:00:00+00:00
28343,37,5,2015-04-16 07:00:00+00:00
7331,94,4,2015-04-16 07:00:00+00:00
17752,34,4,2015-04-16 07:00:00+00:00
36271,94,4,2015-04-16 07:00:00+00:00
6157,151,3,2015-04-16 07:00:00+00:00
25999,15,4,2015-04-16 07:00:00+00:00
10116,96,5,2015-04-16 07:00:00+00:00
29044,132,1,2015-04-16 07:00:00+00:00
21246,39,5,2015-04-16 07:00:00+00:00
4689,20,2,2015-04-16 07:00:00+00:00
40884,6,4,2015-04-16 07:00:00+00:00
33395,85,3,2015-04-16 07:00:00+00:00
4205,92,5,2015-04-16 07:00:00+00:00
15918,132,4,2015-04-16 07:00:00+00:00
31772,113,2,2015-04-16 07:00:00+00:00
18394,62,2,2015-04-16 07:00:00+00:00
3215,68,4,2015-04-16 07:00:00+00:00
663,62,5,2015-04-16 07:00:00+00:00
36513,33,4,2015-04-16 07:00:00+00:00
19687,77,4,2015-04-16 07:00:00+00:00
13224,62,3,2015-04-16 07:00:00+00:00
4689,62,3,2015-04-16 07:00:00+00:00
44007,142,1,2015-04-16 07:00:00+00:00
33858,156,5,2015-04-16 07:00:00+00:00
18593,156,4,2015-04-16 07:00:00+00:00
22215,120,5,2015-04-16 07:00:00+00:00
26151,120,5,2015-04-16 07:00:00+00:00
28977,17,4,2015-04-16 07:00:00+00:00
31772,146,3,2015-04-16 07:00:00+00:00
9321,39,5,2015-04-16 07:00:00+00:00
21712,146,5,2015-04-16 07:00:00+00:00
10799,50,5,2015-04-16 07:00:00+00:00
4205,16,5,2015-04-16 07:00:00+00:00
37561,68,5,2015-04-16 07:00:00+00:00
31470,69,4,2015-04-16 07:00:00+00:00
33395,95,5,2015-04-16 07:00:00+00:00
26287,19,4,2015-04-16 07:00:00+00:00
7331,19,5,2015-04-16 07:00:00+00:00
15535,16,4,2015-04-16 07:00:00+00:00
15542,47,4,2015-04-16 07:00:00+00:00
4689,45,2,2015-04-16 07:00:00+00:00
9863,90,3,2015-04-17 07:00:00+00:00
3424,176,4,2015-04-17 07:00:00+00:00
14681,90,5,2015-04-17 07:00:00+00:00
14186,128,5,2015-04-17 07:00:00+00:00
37022,65,5,2015-04-17 07:00:00+00:00
22662,34,5,2015-04-17 07:00:00+00:00
585,40,5,2015-04-17 07:00:00+00:00
34348,51,3,2015-04-17 07:00:00+00:00
14681,156,4,2015-04-17 07:00:00+00:00
12523,156,5,2015-04-17 07:00:00+00:00
13404,16,5,2015-04-17 07:00:00+00:00
3403,18,5,2015-04-17 07:00:00+00:00
8244,96,5,2015-04-17 07:00:00+00:00
10469,145,5,2015-04-17 07:00:00+00:00
33653,51,5,2015-04-17 07:00:00+00:00
33653,75,3,2015-04-17 07:00:00+00:00
5957,1,4,2015-04-17 07:00:00+00:00
34566,41,5,2015-04-17 07:00:00+00:00
3909,124,2,2015-04-17 07:00:00+00:00
7200,8,3,2015-04-17 07:00:00+00:00
26397,10,5,2015-04-17 07:00:00+00:00
41547,19,2,2015-04-17 07:00:00+00:00
6463,149,5,2015-04-17 07:00:00+00:00
25098,20,3,2015-04-17 07:00:00+00:00
16836,51,5,2015-04-17 07:00:00+00:00
4363,123,3,2015-04-17 07:00:00+00:00
30919,113,5,2015-04-17 07:00:00+00:00
5682,117,5,2015-04-17 07:00:00+00:00
23523,4,2,2015-04-17 07:00:00+00:00
9863,67,5,2015-04-17 07:00:00+00:00
1224,83,5,2015-04-17 07:00:00+00:00
44100,75,3,2015-04-17 07:00:00+00:00
5594,45,5,2015-04-17 07:00:00+00:00
23269,116,4,2015-04-17 07:00:00+00:00
34059,115,5,2015-04-17 07:00:00+00:00
11926,120,5,2015-04-17 07:00:00+00:00
33891,43,1,2015-04-17 07:00:00+00:00
2783,43,4,2015-04-17 07:00:00+00:00
31291,123,3,2015-04-17 07:00:00+00:00
585,36,4,2015-04-17 07:00:00+00:00
28885,64,3,2015-04-17 07:00:00+00:00
25352,79,4,2015-04-17 07:00:00+00:00
38703,64,4,2015-04-17 07:00:00+00:00
1250,89,3,2015-04-17 07:00:00+00:00
5558,105,5,2015-04-17 07:00:00+00:00
9863,27,2,2015-04-17 07:00:00+00:00
5376,30,5,2015-04-17 07:00:00+00:00
19419,151,3,2015-04-17 07:00:00+00:00
11302,22,5,2015-04-17 07:00:00+00:00
26797,52,5,2015-04-18 07:00:00+00:00
7426,3,5,2015-04-18 07:00:00+00:00
14393,94,5,2015-04-18 07:00:00+00:00
15032,59,5,2015-04-18 07:00:00+00:00
6503,94,4,2015-04-18 07:00:00+00:00
23955,19,5,2015-04-18 07:00:00+00:00
36485,39,5,2015-04-18 07:00:00+00:00
3415,23,4,2015-04-18 07:00:00+00:00
31752,113,5,2015-04-18 07:00:00+00:00
22153,113,5,2015-04-18 07:00:00+00:00
36196,49,5,2015-04-18 07:00:00+00:00
40328,59,3,2015-04-18 07:00:00+00:00
8466,142,5,2015-04-18 07:00:00+00:00
10778,12,5,2015-04-18 07:00:00+00:00
4475,63,5,2015-04-18 07:00:00+00:00
9322,20,4,2015-04-18 07:00:00+00:00
31171,70,4,2015-04-18 07:00:00+00:00
13656,116,3,2015-04-18 07:00:00+00:00
35910,151,5,2015-04-18 07:00:00+00:00
15141,127,5,2015-04-18 07:00:00+00:00
3327,67,5,2015-04-18 07:00:00+00:00
9200,70,5,2015-04-18 07:00:00+00:00
23982,116,5,2015-04-18 07:00:00+00:00
36980,75,3,2015-04-18 07:00:00+00:00
4614,162,5,2015-04-18 07:00:00+00:00
17698,85,2,2015-04-18 07:00:00+00:00
29194,55,5,2015-04-18 07:00:00+00:00
34857,20,5,2015-04-18 07:00:00+00:00
37149,150,5,2015-04-18 07:00:00+00:00
41409,86,2,2015-04-18 07:00:00+00:00
14393,85,2,2015-04-18 07:00:00+00:00
19932,10,4,2015-04-18 07:00:00+00:00
2420,85,5,2015-04-18 07:00:00+00:00
11290,26,5,2015-04-18 07:00:00+00:00
38132,45,4,2015-04-18 07:00:00+00:00
13656,45,4,2015-04-18 07:00:00+00:00
14393,139,3,2015-04-18 07:00:00+00:00
30437,171,5,2015-04-18 07:00:00+00:00
570,142,3,2015-04-18 07:00:00+00:00
14393,35,4,2015-04-18 07:00:00+00:00
25350,28,5,2015-04-18 07:00:00+00:00
11473,51,3,2015-04-18 07:00:00+00:00
38716,156,5,2015-04-18 07:00:00+00:00
4475,156,5,2015-04-18 07:00:00+00:00
1479,106,5,2015-04-18 07:00:00+00:00
14347,59,4,2015-04-18 07:00:00+00:00
11473,176,5,2015-04-18 07:00:00+00:00
36485,4,3,2015-04-18 07:00:00+00:00
4498,5,4,2015-04-18 07:00:00+00:00
43377,176,5,2015-04-18 07:00:00+00:00
13863,23,5,2015-04-18 07:00:00+00:00
25430,19,4,2015-04-18 07:00:00+00:00
23911,105,4,2015-04-18 07:00:00+00:00
1382,4,5,2015-04-18 07:00:00+00:00
37544,71,5,2015-04-19 07:00:00+00:00
39789,79,4,2015-04-19 07:00:00+00:00
314,116,5,2015-04-19 07:00:00+00:00
27370,99,4,2015-04-19 07:00:00+00:00
1577,63,3,2015-04-19 07:00:00+00:00
18981,59,4,2015-04-19 07:00:00+00:00
309,83,3,2015-04-19 07:00:00+00:00
23760,15,5,2015-04-19 07:00:00+00:00
11323,19,5,2015-04-19 07:00:00+00:00
284,26,5,2015-04-19 07:00:00+00:00
3254,41,5,2015-04-19 07:00:00+00:00
2967,152,4,2015-04-19 07:00:00+00:00
38218,152,5,2015-04-19 07:00:00+00:00
43559,147,2,2015-04-19 07:00:00+00:00
44249,20,4,2015-04-19 07:00:00+00:00
41773,80,4,2015-04-19 07:00:00+00:00
6538,4,5,2015-04-19 07:00:00+00:00
31966,129,2,2015-04-19 07:00:00+00:00
23166,73,3,2015-04-19 07:00:00+00:00
44249,45,2,2015-04-19 07:00:00+00:00
12160,131,4,2015-04-19 07:00:00+00:00
21683,142,1,2015-04-19 07:00:00+00:00
14655,109,2,2015-04-19 07:00:00+00:00
2350,155,4,2015-04-19 07:00:00+00:00
3469,52,5,2015-04-19 07:00:00+00:00
11302,23,3,2015-04-19 07:00:00+00:00
41694,128,4,2015-04-19 07:00:00+00:00
6926,141,4,2015-04-19 07:00:00+00:00
44249,132,4,2015-04-19 07:00:00+00:00
6115,132,5,2015-04-19 07:00:00+00:00
5964,1,4,2015-04-19 07:00:00+00:00
21751,95,2,2015-04-19 07:00:00+00:00
39767,19,4,2015-04-19 07:00:00+00:00
31749,120,5,2015-04-20 07:00:00+00:00
14264,52,5,2015-04-20 07:00:00+00:00
9534,62,5,2015-04-20 07:00:00+00:00
31962,4,5,2015-04-20 07:00:00+00:00
26196,19,5,2015-04-20 07:00:00+00:00
21750,115,4,2015-04-20 07:00:00+00:00
19774,115,3,2015-04-20 07:00:00+00:00
17610,70,4,2015-04-20 07:00:00+00:00
6733,123,5,2015-04-20 07:00:00+00:00
33188,59,5,2015-04-20 07:00:00+00:00
15662,66,5,2015-04-20 07:00:00+00:00
34600,133,5,2015-04-20 07:00:00+00:00
24950,167,5,2015-04-20 07:00:00+00:00
8950,39,5,2015-04-20 07:00:00+00:00
43465,50,4,2015-04-20 07:00:00+00:00
19385,22,2,2015-04-20 07:00:00+00:00
19808,6,2,2015-04-20 07:00:00+00:00
19808,62,2,2015-04-20 07:00:00+00:00
4985,28,3,2015-04-20 07:00:00+00:00
29627,117,5,2015-04-20 07:00:00+00:00
9534,103,2,2015-04-20 07:00:00+00:00
33649,58,5,2015-04-20 07:00:00+00:00
17610,27,3,2015-04-20 07:00:00+00:00
41959,41,4,2015-04-20 07:00:00+00:00
9534,6,4,2015-04-20 07:00:00+00:00
28402,138,5,2015-04-20 07:00:00+00:00
35515,15,1,2015-04-20 07:00:00+00:00
18656,94,4,2015-04-20 07:00:00+00:00
36651,41,4,2015-04-20 07:00:00+00:00
3293,36,5,2015-04-20 07:00:00+00:00
40670,64,5,2015-04-20 07:00:00+00:00
41412,41,5,2015-04-20 07:00:00+00:00
40318,54,5,2015-04-20 07:00:00+00:00
34550,10,2,2015-04-20 07:00:00+00:00
25378,10,5,2015-04-20 07:00:00+00:00
28402,6,5,2015-04-20 07:00:00+00:00
9486,18,4,2015-04-20 07:00:00+00:00
7182,120,5,2015-04-21 07:00:00+00:00
34555,16,2,2015-04-21 07:00:00+00:00
14436,55,5,2015-04-21 07:00:00+00:00
37457,16,5,2015-04-21 07:00:00+00:00
1448,55,5,2015-04-21 07:00:00+00:00
5416,68,5,2015-04-21 07:00:00+00:00
16488,115,5,2015-04-21 07:00:00+00:00
18776,143,5,2015-04-21 07:00:00+00:00
39426,53,5,2015-04-21 07:00:00+00:00
26957,113,5,2015-04-21 07:00:00+00:00
12379,74,5,2015-04-21 07:00:00+00:00
41393,10,5,2015-04-21 07:00:00+00:00
18776,10,5,2015-04-21 07:00:00+00:00
18776,16,5,2015-04-21 07:00:00+00:00
24750,120,4,2015-04-21 07:00:00+00:00
21469,114,5,2015-04-21 07:00:00+00:00
43519,118,5,2015-04-21 07:00:00+00:00
815,6,2,2015-04-21 07:00:00+00:00
34369,120,4,2015-04-21 07:00:00+00:00
13344,11,5,2015-04-21 07:00:00+00:00
5016,58,5,2015-04-21 07:00:00+00:00
32630,32,5,2015-04-21 07:00:00+00:00
6692,111,5,2015-04-21 07:00:00+00:00
1223,49,5,2015-04-21 07:00:00+00:00
3584,85,5,2015-04-21 07:00:00+00:00
5714,17,5,2015-04-21 07:00:00+00:00
24663,131,5,2015-04-21 07:00:00+00:00
32387,49,3,2015-04-21 07:00:00+00:00
40014,17,4,2015-04-21 07:00:00+00:00
36138,17,3,2015-04-21 07:00:00+00:00
9869,48,5,2015-04-21 07:00:00+00:00
7182,62,5,2015-04-21 07:00:00+00:00
32405,3,1,2015-04-21 07:00:00+00:00
370,35,5,2015-04-21 07:00:00+00:00
43225,177,2,2015-04-21 07:00:00+00:00
32045,36,5,2015-04-21 07:00:00+00:00
31948,63,5,2015-04-21 07:00:00+00:00
38679,15,3,2015-04-21 07:00:00+00:00
4381,139,5,2015-04-21 07:00:00+00:00
857,94,1,2015-04-21 07:00:00+00:00
37549,112,5,2015-04-21 07:00:00+00:00
21450,59,5,2015-04-21 07:00:00+00:00
42846,1,4,2015-04-21 07:00:00+00:00
19886,43,5,2015-04-21 07:00:00+00:00
19957,1,3,2015-04-21 07:00:00+00:00
4381,156,5,2015-04-21 07:00:00+00:00
8962,51,4,2015-04-21 07:00:00+00:00
28679,59,4,2015-04-21 07:00:00+00:00
17821,65,5,2015-04-21 07:00:00+00:00
43815,90,5,2015-04-21 07:00:00+00:00
27271,139,5,2015-04-21 07:00:00+00:00
17802,59,5,2015-04-21 07:00:00+00:00
25757,94,5,2015-04-21 07:00:00+00:00
13344,5,5,2015-04-21 07:00:00+00:00
5739,176,4,2015-04-21 07:00:00+00:00
11894,64,5,2015-04-21 07:00:00+00:00
34555,54,4,2015-04-21 07:00:00+00:00
30047,5,4,2015-04-21 07:00:00+00:00
234,19,4,2015-04-22 07:00:00+00:00
25403,19,5,2015-04-22 07:00:00+00:00
1209,72,5,2015-04-22 07:00:00+00:00
28642,19,5,2015-04-22 07:00:00+00:00
39447,72,5,2015-04-22 07:00:00+00:00
11241,87,4,2015-04-22 07:00:00+00:00
28374,68,5,2015-04-22 07:00:00+00:00
28088,11,4,2015-04-22 07:00:00+00:00
4075,11,4,2015-04-22 07:00:00+00:00
23468,139,4,2015-04-22 07:00:00+00:00
41423,4,4,2015-04-22 07:00:00+00:00
22711,85,4,2015-04-22 07:00:00+00:00
2508,95,5,2015-04-22 07:00:00+00:00
23248,95,4,2015-04-22 07:00:00+00:00
25305,113,5,2015-04-22 07:00:00+00:00
36148,1,2,2015-04-22 07:00:00+00:00
38865,127,1,2015-04-22 07:00:00+00:00
30099,62,5,2015-04-22 07:00:00+00:00
38060,40,3,2015-04-22 07:00:00+00:00
12682,34,4,2015-04-22 07:00:00+00:00
4790,51,4,2015-04-22 07:00:00+00:00
6924,62,4,2015-04-22 07:00:00+00:00
20660,65,3,2015-04-22 07:00:00+00:00
1918,94,4,2015-04-22 07:00:00+00:00
41658,115,4,2015-04-22 07:00:00+00:00
19505,101,3,2015-04-22 07:00:00+00:00
39447,62,4,2015-04-22 07:00:00+00:00
43619,145,4,2015-04-22 07:00:00+00:00
9459,120,4,2015-04-22 07:00:00+00:00
22711,5,5,2015-04-22 07:00:00+00:00
13053,18,5,2015-04-22 07:00:00+00:00
27143,126,2,2015-04-22 07:00:00+00:00
36531,165,4,2015-04-22 07:00:00+00:00
23430,156,5,2015-04-22 07:00:00+00:00
4714,79,5,2015-04-22 07:00:00+00:00
34311,176,5,2015-04-22 07:00:00+00:00
5171,77,4,2015-04-22 07:00:00+00:00
22944,84,5,2015-04-22 07:00:00+00:00
2970,54,5,2015-04-22 07:00:00+00:00
23468,114,3,2015-04-22 07:00:00+00:00
12290,167,4,2015-04-22 07:00:00+00:00
41132,50,5,2015-04-22 07:00:00+00:00
21386,48,5,2015-04-22 07:00:00+00:00
4475,50,5,2015-04-22 07:00:00+00:00
41149,28,4,2015-04-22 07:00:00+00:00
14898,155,5,2015-04-22 07:00:00+00:00
35919,96,4,2015-04-22 07:00:00+00:00
25001,177,5,2015-04-22 07:00:00+00:00
36605,78,5,2015-04-22 07:00:00+00:00
8596,31,5,2015-04-22 07:00:00+00:00
39432,120,4,2015-04-22 07:00:00+00:00
30099,51,5,2015-04-22 07:00:00+00:00
29913,10,5,2015-04-22 07:00:00+00:00
657,131,5,2015-04-23 07:00:00+00:00
10471,83,5,2015-04-23 07:00:00+00:00
6624,26,4,2015-04-23 07:00:00+00:00
44445,92,1,2015-04-23 07:00:00+00:00
10539,51,5,2015-04-23 07:00:00+00:00
19093,74,4,2015-04-23 07:00:00+00:00
16485,84,5,2015-04-23 07:00:00+00:00
10894,83,5,2015-04-23 07:00:00+00:00
39006,17,1,2015-04-23 07:00:00+00:00
2892,162,4,2015-04-23 07:00:00+00:00
19839,17,5,2015-04-23 07:00:00+00:00
13485,122,4,2015-04-23 07:00:00+00:00
32456,129,4,2015-04-23 07:00:00+00:00
16919,174,5,2015-04-23 07:00:00+00:00
7082,124,5,2015-04-23 07:00:00+00:00
29876,151,5,2015-04-23 07:00:00+00:00
5558,47,4,2015-04-23 07:00:00+00:00
16485,151,3,2015-04-23 07:00:00+00:00
30455,94,3,2015-04-23 07:00:00+00:00
28254,100,5,2015-04-23 07:00:00+00:00
27936,34,5,2015-04-23 07:00:00+00:00
5912,23,4,2015-04-23 07:00:00+00:00
1279,145,2,2015-04-23 07:00:00+00:00
3684,65,5,2015-04-23 07:00:00+00:00
37291,144,3,2015-04-23 07:00:00+00:00
13523,95,5,2015-04-23 07:00:00+00:00
13485,176,5,2015-04-23 07:00:00+00:00
9104,48,5,2015-04-23 07:00:00+00:00
9104,52,5,2015-04-23 07:00:00+00:00
19342,104,1,2015-04-23 07:00:00+00:00
16418,45,5,2015-04-23 07:00:00+00:00
3749,55,5,2015-04-23 07:00:00+00:00
21085,4,4,2015-04-23 07:00:00+00:00
19342,62,3,2015-04-23 07:00:00+00:00
20784,53,3,2015-04-23 07:00:00+00:00
3215,113,5,2015-04-23 07:00:00+00:00
19339,136,5,2015-04-23 07:00:00+00:00
30790,37,5,2015-04-23 07:00:00+00:00
8842,31,5,2015-04-23 07:00:00+00:00
24234,150,5,2015-04-23 07:00:00+00:00
13485,155,5,2015-04-23 07:00:00+00:00
1279,33,5,2015-04-23 07:00:00+00:00
17316,113,5,2015-04-23 07:00:00+00:00
5566,87,4,2015-04-23 07:00:00+00:00
14851,16,5,2015-04-23 07:00:00+00:00
17316,143,5,2015-04-23 07:00:00+00:00
11164,165,2,2015-04-23 07:00:00+00:00
44205,18,5,2015-04-23 07:00:00+00:00
22944,20,5,2015-04-23 07:00:00+00:00
2036,52,5,2015-04-23 07:00:00+00:00
3934,139,4,2015-04-23 07:00:00+00:00
20242,79,4,2015-04-23 07:00:00+00:00
3512,58,5,2015-04-23 07:00:00+00:00
14603,41,3,2015-04-23 07:00:00+00:00
1220,106,3,2015-04-23 07:00:00+00:00
26582,142,4,2015-04-23 07:00:00+00:00
5254,142,5,2015-04-23 07:00:00+00:00
35201,75,4,2015-04-23 07:00:00+00:00
3812,19,5,2015-04-23 07:00:00+00:00
33914,19,5,2015-04-23 07:00:00+00:00
41176,121,4,2015-04-23 07:00:00+00:00
23179,35,5,2015-04-23 07:00:00+00:00
6846,84,5,2015-04-23 07:00:00+00:00
22059,90,1,2015-04-23 07:00:00+00:00
39998,123,5,2015-04-23 07:00:00+00:00
10894,51,4,2015-04-23 07:00:00+00:00
10539,88,2,2015-04-23 07:00:00+00:00
23521,20,5,2015-04-23 07:00:00+00:00
4763,12,3,2015-04-24 07:00:00+00:00
20265,177,5,2015-04-24 07:00:00+00:00
1278,45,1,2015-04-24 07:00:00+00:00
19922,59,4,2015-04-24 07:00:00+00:00
22990,45,4,2015-04-24 07:00:00+00:00
38050,120,5,2015-04-24 07:00:00+00:00
43131,155,5,2015-04-24 07:00:00+00:00
7625,66,5,2015-04-24 07:00:00+00:00
29562,125,4,2015-04-24 07:00:00+00:00
19342,59,4,2015-04-24 07:00:00+00:00
20036,4,5,2015-04-24 07:00:00+00:00
28494,104,4,2015-04-24 07:00:00+00:00
2045,115,5,2015-04-24 07:00:00+00:00
1750,116,3,2015-04-24 07:00:00+00:00
8384,116,2,2015-04-24 07:00:00+00:00
4629,112,5,2015-04-24 07:00:00+00:00
33032,19,5,2015-04-24 07:00:00+00:00
43547,19,5,2015-04-24 07:00:00+00:00
5096,73,3,2015-04-24 07:00:00+00:00
6624,123,5,2015-04-24 07:00:00+00:00
26709,1,2,2015-04-24 07:00:00+00:00
7697,86,2,2015-04-24 07:00:00+00:00
20075,35,5,2015-04-24 07:00:00+00:00
17556,36,5,2015-04-24 07:00:00+00:00
30468,133,5,2015-04-24 07:00:00+00:00
7939,50,5,2015-04-24 07:00:00+00:00
1537,141,4,2015-04-24 07:00:00+00:00
21228,42,3,2015-04-24 07:00:00+00:00
20080,74,5,2015-04-24 07:00:00+00:00
27191,85,5,2015-04-24 07:00:00+00:00
28494,18,4,2015-04-24 07:00:00+00:00
9046,138,5,2015-04-24 07:00:00+00:00
8384,157,5,2015-04-24 07:00:00+00:00
2868,109,2,2015-04-24 07:00:00+00:00
5592,162,2,2015-04-24 07:00:00+00:00
26839,143,5,2015-04-24 07:00:00+00:00
25840,94,5,2015-04-24 07:00:00+00:00
12404,127,5,2015-04-24 07:00:00+00:00
1722,39,3,2015-04-24 07:00:00+00:00
42306,11,5,2015-04-24 07:00:00+00:00
18474,11,4,2015-04-24 07:00:00+00:00
1537,11,4,2015-04-24 07:00:00+00:00
1722,109,5,2015-04-24 07:00:00+00:00
18264,63,5,2015-04-24 07:00:00+00:00
1603,156,5,2015-04-24 07:00:00+00:00
28916,23,5,2015-04-24 07:00:00+00:00
14179,114,1,2015-04-24 07:00:00+00:00
1278,10,4,2015-04-24 07:00:00+00:00
11902,83,4,2015-04-24 07:00:00+00:00
4629,63,5,2015-04-24 07:00:00+00:00
18474,3,4,2015-04-24 07:00:00+00:00
26839,10,3,2015-04-24 07:00:00+00:00
27191,10,3,2015-04-24 07:00:00+00:00
3593,94,5,2015-04-24 07:00:00+00:00
8502,120,5,2015-04-25 07:00:00+00:00
1707,79,5,2015-04-25 07:00:00+00:00
3597,156,5,2015-04-25 07:00:00+00:00
18089,69,5,2015-04-25 07:00:00+00:00
4314,156,5,2015-04-25 07:00:00+00:00
21729,113,3,2015-04-25 07:00:00+00:00
4584,113,5,2015-04-25 07:00:00+00:00
32771,156,5,2015-04-25 07:00:00+00:00
25396,70,3,2015-04-25 07:00:00+00:00
284,16,4,2015-04-25 07:00:00+00:00
32771,68,5,2015-04-25 07:00:00+00:00
27771,1,5,2015-04-25 07:00:00+00:00
6624,113,5,2015-04-25 07:00:00+00:00
15431,113,5,2015-04-25 07:00:00+00:00
20158,156,5,2015-04-25 07:00:00+00:00
17590,124,2,2015-04-25 07:00:00+00:00
18331,6,5,2015-04-25 07:00:00+00:00
22527,11,3,2015-04-25 07:00:00+00:00
26585,40,1,2015-04-25 07:00:00+00:00
42444,82,4,2015-04-25 07:00:00+00:00
43172,6,3,2015-04-25 07:00:00+00:00
36389,6,5,2015-04-25 07:00:00+00:00
12970,56,4,2015-04-25 07:00:00+00:00
7111,165,4,2015-04-25 07:00:00+00:00
32517,54,5,2015-04-25 07:00:00+00:00
12179,11,5,2015-04-25 07:00:00+00:00
41163,94,5,2015-04-25 07:00:00+00:00
2921,171,5,2015-04-25 07:00:00+00:00
284,105,3,2015-04-25 07:00:00+00:00
17590,104,4,2015-04-25 07:00:00+00:00
